"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.recipe_name","Input.method","Input.image_id","Input.previous_text","Input.previous_image_url","Input.text","Input.image_url","Answer.generation_error.on","Answer.image_id","Answer.method","Answer.not_apply.not_apply","Answer.not_coherent.not_coherent","Answer.somewhat_coherent.somewhat_coherent","Answer.very_coherent.very_coherent","Approve","Reject"
"362E9TQF3XWYDPWGFIAJG2FLMPBIGG","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","34Q075JO1EJSPZNRJB5BSU79Y8P104","A1IU5OP7BBZHZ7","Submitted","Wed Aug 23 07:28:47 PDT 2023","Wed Aug 23 07:30:04 PDT 2023","Fri Aug 25 07:30:04 PDT 2023","","","","77","100% (43/43)","100% (43/43)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","false","807_2","segmented/alpaca","false","true","false","false"
"362E9TQF3XWYDPWGFIAJG2FLMPBIGG","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3J2UYBXQQ2INWLOOPHHSNQYQ6J6062","AMWIBULQ4S8K3","Submitted","Wed Aug 23 07:30:56 PDT 2023","Wed Aug 23 07:31:07 PDT 2023","Fri Aug 25 07:31:07 PDT 2023","","","","11","100% (1/1)","100% (1/1)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","false","807_2","segmented/alpaca","false","true","false","false"
"362E9TQF3XWYDPWGFIAJG2FLMPBIGG","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","33IZTU6J8I70G9SWZ692X9HTYFNSXA","A1XC5OV00MECKQ","Submitted","Wed Aug 23 07:30:48 PDT 2023","Wed Aug 23 07:36:16 PDT 2023","Fri Aug 25 07:36:16 PDT 2023","","","","328","100% (16/16)","100% (16/16)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","false","807_2","segmented/alpaca","false","false","true","false"
"3RSBJ6YZFSW2VBBO2TH6IEBVXJAFO9","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3EICBYG64L2JE8YBLG41RV5W1ELJCI","A2ZBYVQLDUZOV7","Submitted","Wed Aug 23 07:26:12 PDT 2023","Wed Aug 23 07:26:38 PDT 2023","Fri Aug 25 07:26:38 PDT 2023","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","false","807_3","segmented/alpaca","false","false","true","false"
"3RSBJ6YZFSW2VBBO2TH6IEBVXJAFO9","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3WJEQKOXAP8OQCL9BD24H0JM7U0A13","A2SSYBUT9ZM0G9","Submitted","Wed Aug 23 07:27:43 PDT 2023","Wed Aug 23 07:28:57 PDT 2023","Fri Aug 25 07:28:57 PDT 2023","","","","74","100% (3/3)","100% (3/3)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","false","807_3","segmented/alpaca","false","false","false","true"
"3RSBJ6YZFSW2VBBO2TH6IEBVXJAFO9","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3T111IHZ5VWYEYALH13JRWQF5ACR91","A1XC5OV00MECKQ","Submitted","Wed Aug 23 07:29:18 PDT 2023","Wed Aug 23 07:30:01 PDT 2023","Fri Aug 25 07:30:01 PDT 2023","","","","43","100% (16/16)","100% (16/16)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","false","807_3","segmented/alpaca","false","false","true","false"
"3OCZWXS704D2NTF2JPO54LGODKRL5F","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3NS0A6KXCLEMVZJK5O365GE1I4PZGS","A2TBXASXZIRNNW","Submitted","Wed Aug 23 07:25:38 PDT 2023","Wed Aug 23 07:27:32 PDT 2023","Fri Aug 25 07:27:32 PDT 2023","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_4.png","false","807_4","segmented/alpaca","false","false","false","true"
"3OCZWXS704D2NTF2JPO54LGODKRL5F","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","30X31N5D6KWOKWK3OWHOD16VXUEASO","A1Y0ABOUJUMCWW","Submitted","Wed Aug 23 07:30:37 PDT 2023","Wed Aug 23 07:31:07 PDT 2023","Fri Aug 25 07:31:07 PDT 2023","","","","30","100% (146/146)","100% (146/146)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_4.png","false","807_4","segmented/alpaca","false","true","false","false"
"3OCZWXS704D2NTF2JPO54LGODKRL5F","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","37TD41K0AYFCDBH18ADFJWWJXXZCSS","A1L8RL58MYU4NC","Submitted","Wed Aug 23 07:30:01 PDT 2023","Wed Aug 23 07:35:48 PDT 2023","Fri Aug 25 07:35:48 PDT 2023","","","","347","100% (100/100)","100% (100/100)","0% (0/0)","Avocado Knackebrod","segmented/alpaca","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/807_4.png","false","807_4","segmented/alpaca","true","false","false","false"
"3BPP3MA3USQ2JC8VUQH88FM1QDQEL9","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 07:21:51 PDT 2023","3","BatchId:5122803;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 07:21:51 PDT 2023","","","3R3YRB5GRW94Z9C7D1COS2OJIRYUAN","A2ZBYVQLDUZOV7","Submitted","Wed Aug 23 07:28:30 PDT 2023","Wed Aug 23 07:28:43 PDT 2023","Fri Aug 25 07:28:43 PDT 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Easy Vegetable Soup","segmented/alpaca","1073_2","In a saucepan, heat Garlic Infused Olive Oil. Add Potato, Carrot, Parsnip, Turnip, Celery, Onion, and Canned Diced Tomatoes. Stir together. Add Vegetable Soup Powder Mix.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/1073_1.png","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/alpaca/1073_2.png","false","1073_2","segmented/alpaca","false","false","false","true"
