"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.recipe_name","Input.method","Input.image_id","Input.previous_text","Input.previous_image_url","Input.text","Input.image_url","Answer.generation_error.on","Answer.image_id","Answer.method","Answer.not_apply.not_apply","Answer.not_coherent.not_coherent","Answer.somewhat_coherent.somewhat_coherent","Answer.very_coherent.very_coherent","Approve","Reject"
"3JYPJ2TAZYEKGBNPHTUL7EGL7PIFP4","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","3R2UR8A0IRMLIH03SPSTD47S1SNXOP","A1NOINYD1FZ55T","Submitted","Wed Aug 23 15:31:00 PDT 2023","Wed Aug 23 15:31:18 PDT 2023","Fri Aug 25 15:31:18 PDT 2023","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","false","807_2","segmented/sd-full-context","false","false","true","false"
"3JYPJ2TAZYEKGBNPHTUL7EGL7PIFP4","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","32N49TQG3XO4CO17IRMTOOQ2W0BVAL","A3O6D3HPXD0H8I","Submitted","Wed Aug 23 15:31:53 PDT 2023","Wed Aug 23 15:32:57 PDT 2023","Fri Aug 25 15:32:57 PDT 2023","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","false","807_2","segmented/sd-full-context","false","true","false","false"
"3JYPJ2TAZYEKGBNPHTUL7EGL7PIFP4","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","3R8YZBNQ9YOUOE7SPPGZ8AP4E0QQ7V","AXQWKUJF7SQXP","Submitted","Wed Aug 23 15:32:57 PDT 2023","Wed Aug 23 15:36:47 PDT 2023","Fri Aug 25 15:36:47 PDT 2023","","","","230","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_2","Spread the Whole Grain Mustard onto each slice of Crispbread.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_1.png","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","true","807_2","segmented/sd-full-context","false","false","false","false"
"3PN6H8C9SKWGVN3R14HYTJO5WQ2AD8","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","324G5B4FBKE60L2T8RMKT4YM1WT078","A3O6D3HPXD0H8I","Submitted","Wed Aug 23 15:30:09 PDT 2023","Wed Aug 23 15:31:29 PDT 2023","Fri Aug 25 15:31:29 PDT 2023","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","false","807_3","segmented/sd-full-context","false","true","false","false"
"3PN6H8C9SKWGVN3R14HYTJO5WQ2AD8","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","3FTOP5WARWUZKG3V90BHWU3VSRT0JF","A1NOINYD1FZ55T","Submitted","Wed Aug 23 15:30:30 PDT 2023","Wed Aug 23 15:31:36 PDT 2023","Fri Aug 25 15:31:36 PDT 2023","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","false","807_3","segmented/sd-full-context","false","false","false","true"
"3PN6H8C9SKWGVN3R14HYTJO5WQ2AD8","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","30IQTZXKA1C0F08KQ4QIN3BA3P80X3","AXQWKUJF7SQXP","Submitted","Wed Aug 23 15:31:28 PDT 2023","Wed Aug 23 15:32:11 PDT 2023","Fri Aug 25 15:32:11 PDT 2023","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_3","Add Tomato and sprinkle with Kosher Salt to taste.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_2.png","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","false","807_3","segmented/sd-full-context","false","false","true","false"
"3SNR5F7RAIZ0TB0P9NKVGZU99A8IED","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","34T446B1CHKCC2XPZ8UV9QQ027K0C1","AXQWKUJF7SQXP","Submitted","Wed Aug 23 15:30:21 PDT 2023","Wed Aug 23 15:31:21 PDT 2023","Fri Aug 25 15:31:21 PDT 2023","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_4.png","false","807_4","segmented/sd-full-context","false","false","false","true"
"3SNR5F7RAIZ0TB0P9NKVGZU99A8IED","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","36U2A8VAGI5RSV5YZTM2P1XSJT7KYY","A3O6D3HPXD0H8I","Submitted","Wed Aug 23 15:30:34 PDT 2023","Wed Aug 23 15:31:48 PDT 2023","Fri Aug 25 15:31:48 PDT 2023","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_4.png","false","807_4","segmented/sd-full-context","false","false","true","false"
"3SNR5F7RAIZ0TB0P9NKVGZU99A8IED","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:54 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:54 PDT 2023","","","32XVDSJFPG3WHYCURKSNVAORTJ7M2O","A3RYI5HXC2MJLN","Submitted","Wed Aug 23 15:28:10 PDT 2023","Wed Aug 23 15:35:09 PDT 2023","Fri Aug 25 15:35:09 PDT 2023","","","","419","0% (0/0)","0% (0/0)","0% (0/0)","Avocado Knackebrod","segmented/sd-full-context","807_4","Add Extra-Virgin Olive Oil, Coarse Black Pepper, and Pomegranate Seeds, then sprinkle with plenty of Avocado.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_3.png","Well done!","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/807_4.png","false","807_4","segmented/sd-full-context","false","false","true","false"
"3GITHABADER0CWZ0DJ2MJ6H1Y6CN2W","3TS5PGRXLCZRUIV0HG12YU0SWXJJIQ","Pick how coherent two consecutive images are","Classify how coherent two recipe images are","vision, image, classification,","$0.06","Wed Aug 23 15:21:55 PDT 2023","3","BatchId:5123110;OriginalHitTemplateId:928390873;","600","172800","Wed Aug 30 15:21:55 PDT 2023","","","38F71OA9GA2GISO6FF7UFTIG2NCFM1","A1NOINYD1FZ55T","Submitted","Wed Aug 23 15:30:14 PDT 2023","Wed Aug 23 15:30:42 PDT 2023","Fri Aug 25 15:30:42 PDT 2023","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","Easy Vegetable Soup","segmented/sd-full-context","1073_2","In a saucepan, heat Garlic Infused Olive Oil. Add Potato, Carrot, Parsnip, Turnip, Celery, Onion, and Canned Diced Tomatoes. Stir together. Add Vegetable Soup Powder Mix.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/1073_1.png","Add Chicken Stock and Water. Let soup come to a boil and then turn down to a lower heat. Allow to simmer for 30-40 minutes.","https://coherence-annotation-images.s3.amazonaws.com/segmented/sd-full-context/1073_2.png","false","1073_2","segmented/sd-full-context","false","false","false","true"
